Sales,Price,Feature,Display,Price - Competitor 1,Price - Competitor 2,Price - Competitor 3,Price - Competitor 4,Price - Competitor 5
49,5.79,0,0,3.65,3.46,5.99,4.41,3.29
51,6.09,0,0,3.65,3.63,6.19,4.16,2.03
13,5.79,0,0,4.48,3.41,5.99,4.02,3.19
16,6.39,0,0,3.65,2.60,5.50,3.33,3.69
31,5.94,0,0,3.65,2.76,5.00,4.45,2.76
39,6.09,0,0,3.65,4.26,5.01,3.27,2.53
79,6.19,0,0,3.65,3.41,6.39,4.72,2.05
83,5.54,0,0,4.48,3.41,5.39,4.63,2.50
67,5.53,0,0,4.48,3.33,5.39,4.57,2.67
69,5.50,0,0,3.65,3.10,5.00,3.50,2.50
66,5.28,0,0,3.65,3.66,5.48,5.23,2.50
44,5.99,0,0,3.65,4.44,6.09,4.79,2.59
31,5.79,0,0,3.65,3.55,5.99,5.09,3.49
69,5.43,0,0,3.65,3.59,5.00,4.71,2.96
60,5.79,0,0,3.65,3.62,5.99,5.15,3.49
61,6.29,0,0,3.65,3.96,6.25,4.61,2.04
76,2.53,0,0,4.48,3.01,2.95,1.68,2.25
75,6.19,0,0,3.65,3.38,6.39,4.79,2.04
343,5.30,1,1,4.48,4.78,6.49,5.82,3.22
49,5.79,0,0,4.48,3.96,5.99,4.99,3.29
41,5.47,0,1,3.65,3.28,5.28,4.18,3.79
24,5.79,0,0,3.65,3.65,5.99,4.16,2.93
115,4.88,0,1,3.65,3.66,5.00,5.09,3.49
48,5.69,0,0,4.49,3.70,5.98,4.92,3.29
160,5.18,0,0,3.64,3.59,5.00,4.69,2.50
32,5.78,0,0,3.64,3.23,4.50,3.74,3.09
9,5.79,0,0,3.64,3.71,5.99,3.83,2.75
38,6.29,0,0,3.64,3.67,5.35,4.57,2.05
76,5.01,1,0,3.64,3.98,5.07,5.11,2.50
34,5.64,0,0,3.64,3.05,5.02,4.31,3.26
120,4.99,0,0,3.64,3.10,4.49,4.34,2.86
26,6.29,0,0,3.64,3.96,5.65,4.41,2.06
70,5.48,0,0,4.49,3.03,4.50,3.70,3.09
27,6.09,0,0,3.64,3.37,5.02,4.30,3.49
42,6.19,0,0,3.64,3.35,5.00,4.42,3.69
40,6.09,0,0,3.64,3.77,5.06,4.70,3.49
22,6.09,0,0,3.64,3.91,5.88,3.71,3.49
37,6.19,0,0,3.64,3.44,6.00,3.67,3.69
121,6.19,0,0,3.64,3.68,5.12,5.13,3.69
61,6.09,0,0,3.64,3.50,5.40,3.73,3.49
122,6.19,0,0,3.64,3.43,5.00,4.44,3.69
83,6.09,0,0,3.64,3.44,5.00,4.49,3.49
76,6.09,0,0,3.64,3.57,5.33,3.63,3.49
126,6.19,0,0,3.64,3.92,5.54,3.67,3.69
59,5.79,0,0,4.49,3.64,5.28,5.09,2.75
18,5.99,0,0,3.64,3.52,5.02,5.20,1.88
23,5.79,0,0,3.64,4.28,5.99,5.19,3.39
47,5.89,0,0,4.49,3.76,5.81,5.23,2.33
71,4.99,1,0,3.64,3.77,5.09,5.10,2.50
44,5.59,0,0,3.64,3.59,6.49,3.77,2.00
75,6.26,0,0,4.49,4.89,6.39,4.81,3.89
31,5.79,0,0,4.49,3.97,5.99,2.49,3.19
32,6.45,0,0,4.49,4.78,6.39,5.85,2.50
77,5.60,0,0,4.49,3.71,5.64,4.60,3.03
91,5.04,1,0,3.64,4.17,5.63,3.25,3.49
112,5.05,1,0,3.64,4.25,5.29,3.62,3.49
94,5.59,0,0,4.49,3.72,5.85,4.78,3.19
17,5.69,0,0,3.64,3.32,4.88,4.69,3.29
44,6.19,0,0,3.64,3.52,5.01,5.08,3.69
37,6.29,0,0,3.64,3.91,6.12,4.57,3.06
301,5.04,1,0,3.64,2.91,5.21,3.40,3.49
30,6.29,0,0,4.49,4.72,6.39,5.44,2.50
41,6.23,0,0,3.64,3.77,5.99,4.30,2.85
29,5.79,0,0,3.64,3.61,5.99,4.65,3.19
52,5.78,0,0,3.64,3.66,4.99,3.83,2.59
65,5.00,0,0,3.64,4.25,5.08,3.83,2.01
41,5.89,0,0,4.49,4.15,5.99,4.00,3.49
57,6.23,0,0,3.64,4.69,6.39,5.49,3.79
58,6.19,0,0,3.64,4.32,5.12,5.01,2.50
55,6.29,0,0,3.64,3.91,5.61,4.66,2.07
295,5.02,0,1,3.64,4.23,5.06,3.61,2.00
58,5.99,0,0,3.64,3.44,5.18,1.66,3.59
58,5.16,1,0,3.64,4.28,5.00,3.36,3.69
125,5.02,0,0,3.64,4.23,5.00,3.55,2.02
52,6.09,0,0,3.64,3.52,5.00,4.68,3.49
49,5.92,0,0,3.64,3.24,5.03,4.14,2.80
107,5.78,1,0,4.50,4.59,6.49,5.59,3.22
47,6.29,0,0,3.63,3.43,6.49,3.67,3.79
19,5.78,0,0,3.63,3.51,4.50,3.82,2.41
32,6.09,0,0,3.63,4.17,5.04,4.71,2.50
55,5.48,0,0,4.50,3.48,4.50,3.15,3.09
60,5.89,0,0,4.50,3.83,5.99,3.88,3.00
51,5.79,0,0,3.63,3.86,5.00,4.56,2.51
22,6.27,0,0,3.63,4.50,6.29,4.94,3.69
55,6.19,0,0,3.63,3.15,5.59,3.65,3.69
45,4.99,0,0,3.63,3.26,4.49,4.25,2.65
19,6.19,0,0,3.63,3.36,5.05,4.67,3.69
93,5.03,1,0,3.63,4.25,5.57,3.50,3.69
39,5.89,0,0,3.63,2.40,5.60,4.03,2.50
16,5.79,0,0,4.50,3.22,5.91,4.83,3.12
34,6.34,1,0,3.63,4.08,6.49,5.10,3.89
23,5.69,0,0,3.63,3.32,4.98,4.85,3.29
29,5.79,0,0,3.63,4.22,5.99,5.19,3.39
129,4.59,1,1,3.63,3.63,5.68,3.31,2.39
48,4.99,0,0,3.63,3.26,5.65,4.25,3.09
68,5.61,0,0,4.50,3.47,6.24,3.93,3.49
23,5.69,0,0,4.50,3.35,5.39,4.51,2.67
166,5.25,0,1,3.63,3.51,5.99,4.37,2.71
230,5.25,1,0,3.63,3.69,5.99,4.54,2.71
201,4.83,1,0,3.63,3.20,5.28,3.95,2.13
51,5.71,0,0,3.63,3.53,5.99,4.32,2.05
101,5.03,1,0,3.63,4.42,5.51,3.07,3.69
32,5.78,0,0,3.63,3.22,5.47,3.66,2.93
30,5.89,0,0,3.62,4.26,5.99,5.29,3.49
82,4.87,1,0,3.62,3.44,5.00,4.10,3.09
185,5.04,1,0,3.62,4.11,5.68,4.38,3.49
26,5.89,0,0,4.51,4.39,5.99,5.16,3.49
44,5.38,1,0,3.62,3.63,5.40,5.25,3.59
88,5.79,1,0,3.62,4.33,5.99,5.09,3.39
76,5.00,0,0,3.62,4.23,5.01,4.29,2.01
194,5.00,1,1,4.51,3.99,5.79,4.86,2.26
152,4.75,1,0,4.51,3.42,5.78,3.56,2.24
53,5.87,0,0,3.62,3.10,5.02,4.36,3.46
34,6.09,0,0,3.62,3.46,5.00,4.40,3.49
51,5.79,0,0,3.62,4.16,5.99,5.19,3.39
76,6.19,0,0,3.62,3.73,5.73,3.67,3.69
92,5.06,0,0,3.62,4.26,5.03,3.45,2.02
63,6.19,0,0,3.62,3.49,6.39,4.72,2.01
38,5.69,0,0,3.62,3.98,5.98,5.22,2.00
80,5.79,0,0,3.62,3.73,5.99,5.08,3.02
118,5.03,0,0,3.62,4.25,5.04,4.00,2.02
37,5.78,0,0,3.62,3.58,4.50,3.97,2.34
75,5.79,0,0,4.51,3.69,4.44,4.60,3.17
64,6.09,0,0,4.51,4.41,6.29,5.44,2.80
40,5.99,0,0,3.62,4.27,6.09,4.79,3.49
23,6.09,0,0,3.61,3.01,5.53,3.70,3.49
191,4.77,1,0,3.61,3.42,5.31,4.06,2.39
251,4.71,1,1,3.61,3.81,4.76,4.09,2.54
157,5.00,0,0,3.61,4.25,5.12,3.81,2.02
68,5.99,0,0,4.52,4.35,6.09,4.93,2.00
44,5.69,0,0,4.52,3.32,5.98,4.85,3.29
48,6.19,0,0,3.61,3.52,5.02,5.13,3.69
124,5.56,0,1,3.61,3.26,5.09,4.25,2.27
48,5.89,0,0,4.52,4.37,5.99,5.25,3.14
162,6.19,0,0,4.52,4.13,6.39,3.79,2.00
269,5.79,0,0,3.61,3.06,5.99,3.50,3.29
136,6.21,0,1,3.61,4.64,6.29,5.12,3.74
102,5.58,0,0,3.61,3.65,5.00,5.03,2.96
77,4.75,0,1,4.52,3.22,5.39,3.46,3.49
72,5.67,0,1,4.52,3.37,5.26,4.66,1.84
17,5.79,0,0,4.52,4.04,4.74,4.39,3.19
249,5.47,0,1,4.52,3.56,5.04,5.07,2.98
92,5.59,0,0,4.52,3.88,5.88,4.52,2.63
44,5.99,0,0,3.61,3.13,5.99,2.86,2.54
254,4.50,1,1,3.61,3.35,4.78,4.17,2.39
55,5.58,0,0,4.52,3.33,6.26,3.60,3.49
79,5.60,0,0,4.52,3.34,5.39,4.57,2.67
32,6.19,0,0,3.61,3.02,5.59,3.67,3.69
50,6.19,0,0,3.61,3.66,5.05,5.36,3.69
26,5.69,0,0,3.61,3.42,5.98,4.99,3.29
21,6.28,0,0,3.61,4.47,6.39,5.64,3.89
36,6.09,0,0,3.61,3.07,5.65,3.62,3.49
36,6.27,0,0,3.60,4.58,6.29,5.44,3.69
34,6.26,0,0,3.60,4.67,6.29,5.44,3.69
152,4.99,0,1,3.60,4.08,5.50,5.02,2.00
287,5.00,0,1,3.60,4.04,5.50,5.14,2.00
29,6.09,0,0,3.60,3.54,5.00,4.51,3.48
214,5.10,1,0,4.53,4.78,6.49,5.35,3.89
38,4.99,0,0,3.60,3.39,4.60,3.82,3.09
37,6.19,0,0,3.60,3.44,6.39,4.78,2.08
19,6.28,0,0,3.60,4.28,6.39,5.98,3.89
45,6.09,0,0,3.60,3.17,5.54,3.67,3.49
63,5.79,0,0,3.60,3.74,5.99,3.98,2.79
101,5.69,0,0,4.53,3.40,5.98,5.05,3.29
37,6.29,0,0,3.60,3.89,5.09,4.30,2.86
43,6.29,0,0,3.60,3.91,5.61,4.48,2.02
57,6.19,0,0,3.60,3.21,5.54,3.67,3.69
355,5.00,0,1,4.53,3.36,5.00,4.95,2.50
91,6.19,0,0,3.60,3.50,6.39,4.71,2.07
34,6.19,0,0,3.60,3.38,6.39,4.66,2.01
50,5.78,0,0,3.60,3.19,5.51,4.16,2.87
90,6.19,0,0,3.60,3.56,6.39,4.83,2.05
44,6.19,0,0,3.60,4.07,5.64,3.63,3.69
56,6.19,0,0,3.60,3.61,6.39,4.87,2.00
58,6.19,0,0,3.60,3.61,6.39,4.79,2.01
85,6.19,0,0,3.60,3.56,6.39,4.95,2.00
49,6.19,0,0,3.60,3.59,6.39,5.08,2.00
64,6.19,0,0,3.60,3.56,6.39,4.93,2.00
78,6.19,0,0,3.60,3.67,6.39,5.04,2.03
26,5.61,0,0,4.53,3.23,5.49,4.39,2.79
139,5.05,0,0,4.53,3.55,5.78,4.04,3.09
367,4.51,1,1,4.53,3.20,5.78,4.56,2.24
12,6.29,0,0,3.60,3.32,6.16,4.40,3.19
32,6.19,0,0,3.60,3.57,5.10,5.24,3.69
30,6.27,0,0,4.53,4.78,5.50,5.74,3.89
100,5.08,0,0,3.60,3.10,5.99,2.59,3.02
24,6.29,0,0,3.60,3.91,5.27,4.64,2.03
49,5.78,0,0,3.60,3.57,5.49,3.71,2.68
77,5.00,0,1,3.60,3.56,5.00,4.85,2.50
237,4.81,1,1,3.60,3.77,5.36,3.58,3.09
42,6.36,0,0,3.60,3.78,6.49,4.81,3.89
56,6.39,0,0,3.60,4.52,6.44,4.06,3.69
217,5.20,1,1,4.53,3.70,5.87,3.56,3.19
21,5.79,0,0,4.53,3.67,5.99,3.46,3.19
64,5.59,0,0,4.53,3.29,5.12,5.03,2.68
41,5.78,0,0,3.60,3.14,5.39,4.21,2.87
151,4.99,1,0,3.60,3.76,5.25,5.11,2.50
113,5.56,0,1,3.60,3.57,5.99,4.45,3.29
58,6.29,0,0,3.60,3.94,5.35,4.26,2.05
63,6.29,0,0,3.60,3.88,4.88,4.55,2.06
56,5.31,0,0,4.53,3.33,5.99,5.32,2.06
121,5.60,0,0,4.53,3.80,5.89,5.03,2.50
37,5.69,0,0,3.60,3.41,5.98,4.49,3.29
26,5.78,0,0,3.60,2.93,4.50,4.25,2.29
253,4.72,1,0,3.60,3.31,5.13,3.61,2.47
26,6.09,0,0,3.60,3.39,5.49,3.62,3.49
32,5.78,0,0,3.60,3.53,4.99,3.62,2.59
36,6.29,0,0,3.60,3.82,6.31,4.26,3.11
47,5.79,1,0,4.54,3.30,5.99,4.14,3.19
72,5.78,0,0,3.59,2.91,4.50,3.76,2.28
310,4.75,1,1,3.59,3.29,4.90,3.59,2.49
50,5.48,0,0,3.59,3.32,5.54,4.43,2.79
40,5.69,0,0,4.54,3.40,5.98,5.05,2.18
33,5.23,0,0,3.59,3.35,5.99,3.97,2.50
87,4.98,0,0,3.59,3.28,5.39,5.09,2.50
59,6.19,0,0,3.59,3.02,5.77,3.71,3.69
45,5.78,0,0,3.59,3.60,5.39,3.66,2.79
62,5.79,0,0,3.59,3.75,5.00,4.61,3.29
91,6.19,0,0,3.59,3.14,5.69,4.31,3.69
228,5.00,0,0,3.59,3.08,5.99,4.99,2.40
61,5.54,0,1,3.59,3.94,5.99,4.13,3.79
341,5.05,1,0,3.59,4.25,5.18,3.50,3.69
17,6.12,0,0,4.54,3.95,5.00,5.49,3.79
43,5.69,0,0,4.54,3.40,5.98,4.96,3.29
45,5.89,0,0,4.54,3.84,5.99,3.66,3.00
37,5.69,0,0,4.54,3.41,5.98,5.05,3.29
26,5.69,0,0,3.59,4.06,5.76,5.15,3.29
75,5.23,1,0,3.59,3.44,5.99,5.39,3.59
75,5.78,0,0,3.59,3.61,5.48,3.80,2.84
51,5.79,0,0,3.58,2.66,5.99,4.97,2.50
53,5.79,0,0,3.58,2.40,5.75,1.62,3.29
44,5.69,0,0,3.58,3.53,5.21,4.19,3.79
125,5.14,1,1,3.58,3.42,5.00,5.14,3.29
117,4.75,1,0,3.58,2.98,4.49,3.70,3.09
35,6.29,0,0,3.58,3.61,6.49,3.67,3.79
170,4.98,1,0,3.58,2.99,4.49,3.75,3.09
208,4.81,1,0,3.58,3.36,5.32,4.35,3.09
291,4.54,1,1,3.58,2.97,4.49,3.71,2.09
330,4.65,1,1,3.58,3.36,5.34,3.55,2.62
51,5.78,0,0,3.58,3.64,4.50,3.37,2.34
158,5.03,1,0,3.58,3.58,5.99,4.60,3.29
179,4.76,1,0,3.58,3.38,5.39,3.65,2.57
356,4.54,1,1,3.58,3.36,5.39,3.68,2.58
32,6.19,0,0,3.58,3.45,6.00,3.65,3.69
38,6.09,0,0,3.58,3.76,5.10,3.56,3.49
50,6.29,0,0,3.58,3.01,5.00,4.59,2.51
49,5.89,0,0,4.55,4.10,5.99,5.05,3.49
172,5.03,1,0,3.58,4.07,5.42,3.44,3.69
207,4.89,0,1,4.55,3.18,5.89,5.03,2.01
34,5.83,0,0,3.58,4.01,5.37,4.29,3.79
68,5.88,0,0,3.58,3.31,4.93,3.70,2.75
44,6.09,0,0,3.58,3.55,5.00,4.36,3.49
176,5.00,0,0,3.58,4.17,5.03,4.40,2.03
94,5.01,0,0,4.55,3.47,5.00,4.46,3.29
154,5.59,0,0,4.55,3.41,5.89,4.27,2.41
86,5.59,0,0,4.55,3.43,5.02,4.36,3.19
90,5.59,0,0,4.55,3.45,5.09,4.45,3.19
254,5.08,1,1,4.55,3.43,5.89,3.33,3.19
120,4.71,0,1,3.58,4.25,5.08,3.64,2.00
43,6.09,0,0,3.58,3.57,5.38,3.58,3.49
21,5.79,0,0,4.56,3.29,5.99,4.88,2.97
38,5.89,0,0,4.56,3.61,5.99,4.68,2.50
286,5.17,1,1,4.56,3.67,5.99,4.77,3.29
120,5.51,0,0,4.56,3.67,5.99,3.33,3.29
67,5.78,0,0,3.57,3.26,5.78,3.22,2.10
78,5.78,0,0,4.56,3.46,4.99,3.99,2.24
349,4.49,1,1,4.56,3.48,5.78,4.48,3.09
78,5.78,0,0,4.56,3.44,5.78,4.70,3.09
101,5.00,0,1,4.56,3.32,4.50,4.77,2.57
67,6.23,0,0,4.56,4.03,6.39,4.19,3.89
47,5.79,0,0,4.56,3.39,5.00,5.14,3.29
31,6.19,0,0,3.57,3.34,5.01,4.71,3.69
56,5.99,0,0,3.57,4.42,6.09,4.79,3.49
122,5.02,1,0,3.57,4.16,5.43,3.50,3.69
118,4.72,1,1,3.57,3.61,4.75,3.97,2.45
81,5.43,0,0,4.56,3.39,6.24,3.93,3.49
19,5.69,0,0,4.56,4.08,5.98,4.16,3.29
319,5.22,1,1,4.56,3.80,5.89,4.29,3.19
45,5.79,0,0,4.56,3.74,5.56,4.40,3.29
41,5.95,0,0,3.57,3.77,5.99,5.59,2.72
33,4.98,0,0,3.57,3.74,5.62,4.73,3.09
76,5.07,0,0,3.57,3.18,5.99,3.50,3.59
19,6.19,0,0,3.57,3.49,5.00,4.50,3.69
25,6.29,0,0,3.57,4.47,6.29,5.56,3.69
24,6.29,0,0,3.57,3.72,5.08,4.80,2.01
24,5.69,0,0,4.56,4.13,5.98,4.92,3.29
30,6.29,0,0,4.56,4.76,6.39,5.56,2.50
42,5.69,0,0,3.57,3.94,5.98,5.05,2.00
33,5.69,0,0,4.56,4.17,5.98,4.96,3.29
16,5.69,0,0,4.56,4.11,5.98,5.03,3.29
41,5.69,0,0,4.56,4.13,5.98,4.96,3.29
57,5.89,0,0,4.56,3.49,5.50,4.59,2.00
130,5.89,0,1,4.56,3.45,5.38,4.60,2.00
98,5.89,0,1,4.56,4.39,5.99,5.25,3.49
282,5.15,1,0,4.56,3.81,5.85,5.03,3.19
24,6.29,0,0,3.57,3.33,6.49,3.67,3.79
48,6.29,0,0,3.57,3.64,5.03,4.90,2.02
52,5.79,0,0,4.56,4.23,5.99,4.99,2.23
69,6.29,0,0,4.56,2.88,5.12,3.85,2.50
66,6.29,0,0,3.57,3.55,5.00,3.44,3.15
39,5.58,0,0,3.57,3.28,5.01,4.01,3.16
198,4.99,0,1,3.57,4.15,5.03,4.21,2.00
89,5.59,0,0,4.56,3.99,5.83,4.57,2.97
61,5.69,0,0,4.56,4.11,5.98,4.69,3.29
48,6.29,0,0,3.57,3.89,6.39,5.56,3.79
170,4.52,1,1,3.57,3.63,4.86,4.99,3.59
65,4.98,0,0,3.57,3.52,4.50,3.74,2.66
59,6.36,0,0,3.57,4.27,6.19,4.44,3.69
48,6.09,0,0,3.57,3.15,5.56,3.21,3.49
99,5.30,0,1,3.57,3.94,5.26,4.28,3.79
68,5.79,0,0,4.56,3.49,5.99,3.50,2.75
81,5.79,0,0,4.56,3.57,5.25,5.14,2.84
27,6.29,0,0,3.57,3.87,6.24,4.05,3.14
66,5.69,0,0,3.57,3.97,5.98,5.05,2.00
38,5.79,0,0,4.57,3.75,4.94,4.56,3.29
160,5.54,0,1,4.57,3.94,5.83,4.25,3.19
40,5.41,0,0,4.57,3.48,5.99,4.32,2.99
76,5.28,0,0,3.56,3.30,5.58,3.82,2.80
45,6.19,0,0,3.56,3.48,5.75,4.75,3.69
85,5.79,0,0,3.56,3.84,5.99,3.50,2.75
90,5.79,1,0,4.57,4.10,6.49,5.82,3.00
19,6.29,0,0,4.57,3.75,5.00,3.89,2.50
62,5.79,0,0,4.57,3.63,5.99,4.69,2.50
104,5.65,0,1,4.57,3.94,6.29,3.33,2.83
106,5.02,0,0,3.56,3.44,5.00,4.22,3.79
232,5.61,0,1,4.57,3.66,5.35,5.03,3.29
54,5.79,0,0,4.57,3.54,5.00,5.20,3.29
43,6.20,0,0,4.57,4.59,6.39,5.44,2.50
102,5.79,0,0,4.57,3.75,5.99,4.69,2.00
144,5.79,0,0,4.57,4.11,5.99,5.09,2.00
225,5.12,0,0,4.57,3.83,5.89,5.03,1.14
81,6.09,0,0,3.56,3.17,5.63,3.63,3.49
44,5.41,0,0,3.56,3.30,5.48,2.88,2.00
31,5.49,0,0,3.56,3.32,4.30,3.88,2.00
15,5.99,0,0,3.56,3.82,5.66,3.95,2.50
61,5.75,0,0,3.56,3.20,5.03,4.41,3.08
64,5.89,0,0,4.57,4.37,5.99,5.25,3.49
108,5.59,0,0,4.57,3.52,5.89,5.00,3.21
13,5.90,0,0,3.56,3.06,5.00,4.22,2.80
44,5.79,0,0,3.56,3.71,5.99,3.93,2.51
32,6.09,0,0,3.56,4.31,5.04,4.45,2.50
264,5.05,1,0,4.57,3.89,5.87,4.34,3.19
72,5.59,0,0,4.57,3.64,5.85,4.36,3.19
133,5.59,0,0,4.57,2.96,4.56,4.45,3.19
164,5.59,0,0,4.57,3.82,5.89,5.03,3.19
26,6.09,0,0,3.56,3.42,5.02,4.41,3.49
56,6.19,0,0,3.56,3.50,5.00,4.51,3.69
73,5.79,0,0,4.57,3.43,5.99,4.46,1.93
73,5.79,0,0,4.57,3.18,5.99,2.50,2.75
23,6.19,0,0,3.56,3.22,5.00,4.42,3.69
39,5.18,1,0,3.56,4.28,5.00,3.64,2.90
20,5.69,0,0,4.57,3.69,5.98,4.69,3.29
41,5.79,0,0,4.57,3.64,5.99,3.50,2.50
11,5.79,0,0,3.56,3.90,4.49,4.83,3.19
22,5.79,0,0,3.56,4.19,5.99,4.80,3.19
16,5.79,0,0,3.56,3.82,4.49,4.83,3.12
23,5.79,0,0,3.56,4.02,4.49,4.26,3.08
28,5.99,0,0,3.56,4.43,6.09,4.79,3.49
135,5.59,0,0,4.57,2.96,5.41,4.57,3.19
94,5.89,0,0,4.57,3.41,5.51,4.59,2.00
35,5.50,1,0,4.57,4.06,5.79,5.39,3.17
37,5.87,0,0,3.56,3.69,5.50,4.57,2.04
41,6.29,0,0,4.57,3.02,5.07,3.85,2.59
64,5.69,0,0,3.56,4.12,5.98,5.03,3.29
42,6.09,0,0,3.55,4.36,6.08,4.34,2.10
41,5.78,0,0,3.55,3.48,5.00,3.62,3.09
112,6.09,0,0,3.55,3.20,5.54,4.36,3.49
22,6.19,0,0,3.55,3.25,5.50,3.65,3.69
23,6.29,0,0,3.55,3.86,5.02,4.52,2.01
54,6.21,0,1,3.55,4.75,6.29,4.42,3.69
30,5.69,0,0,4.58,3.44,5.98,4.05,3.29
125,5.59,0,0,4.58,3.91,5.87,5.03,2.65
100,4.99,1,0,3.55,3.71,5.07,5.07,2.50
205,5.00,0,1,4.58,3.01,5.99,5.24,3.00
77,5.59,0,0,3.55,3.28,4.68,4.17,2.10
12,5.99,0,0,4.58,3.06,5.69,4.89,3.49
19,5.99,0,0,4.58,3.83,5.69,4.89,2.00
26,5.69,0,0,4.58,3.27,5.98,3.93,3.29
69,6.19,0,0,3.55,3.48,5.00,4.50,3.69
16,5.79,0,0,3.55,2.68,2.75,3.06,2.50
67,6.09,0,0,3.55,3.17,5.70,4.24,3.49
29,5.99,0,0,4.58,4.18,4.95,4.79,2.00
85,5.47,1,0,4.58,4.61,6.79,5.92,3.95
80,5.59,0,0,4.58,3.19,4.50,4.89,3.19
257,5.59,0,0,4.58,3.93,5.89,5.03,2.00
44,5.79,0,1,3.55,3.84,5.99,5.06,3.39
33,6.29,0,0,3.55,4.59,6.29,4.99,3.69
26,5.97,0,0,3.54,3.51,5.07,3.87,2.93
59,5.69,0,0,3.54,4.13,5.98,4.99,3.29
55,6.09,0,0,3.54,3.45,5.95,4.39,3.49
18,6.29,0,0,3.54,3.86,5.04,4.65,2.00
58,6.29,0,0,4.59,2.99,5.06,4.03,2.50
107,5.00,1,0,3.54,3.90,5.11,5.08,2.50
77,2.75,0,0,4.59,1.78,2.50,1.65,2.50
161,2.50,1,0,4.59,3.08,2.75,1.71,2.25
20,6.09,0,0,4.59,2.29,2.75,2.72,2.50
76,2.55,0,0,4.59,1.67,2.75,2.43,2.50
24,5.00,0,0,4.59,3.58,5.50,3.50,2.00
34,5.16,0,0,4.59,3.14,5.00,4.26,2.50
60,5.79,0,0,4.59,3.88,5.99,4.97,2.33
65,3.09,0,0,4.59,1.80,2.75,2.63,2.50
10,5.79,0,0,4.59,4.17,5.99,3.43,3.39
11,5.79,0,0,4.59,3.71,5.99,4.79,2.69
70,5.79,0,0,4.59,3.34,5.99,4.96,3.00
56,5.00,0,0,4.59,3.93,5.99,4.11,3.29
338,4.50,1,1,4.59,3.89,5.69,3.76,3.29
85,5.00,1,0,4.59,3.33,5.00,4.41,2.50
72,5.79,0,0,4.59,3.81,5.50,5.17,2.50
49,5.79,0,0,4.59,3.74,5.99,4.39,2.50
432,3.68,1,1,4.59,3.75,5.99,5.09,2.50
11,5.79,0,0,4.59,3.80,5.99,2.50,3.39
54,5.79,0,0,4.59,3.40,5.99,4.41,2.50
105,5.79,0,0,4.59,3.46,4.85,4.96,2.75
43,5.79,0,0,4.59,4.05,5.17,5.17,2.75
87,2.50,0,0,4.59,2.87,3.40,1.11,2.25
72,5.79,0,0,4.59,3.20,5.69,5.01,3.29
45,5.00,0,0,4.59,4.05,5.00,4.85,2.75
126,4.67,0,0,4.59,4.00,5.69,3.76,3.29
64,5.00,0,0,4.59,3.63,5.50,3.44,2.00
69,5.79,0,0,4.59,3.81,5.99,3.75,3.29
344,4.50,1,1,4.59,3.90,5.99,5.17,2.50
62,5.79,0,0,4.59,3.24,4.50,5.17,2.75
38,5.79,0,1,4.59,3.29,5.99,5.19,2.70
98,5.79,0,0,4.59,3.66,5.99,4.83,3.00
108,5.00,0,0,4.59,2.79,5.69,4.85,3.29
56,5.79,0,0,4.59,3.89,4.71,5.15,1.67
53,5.79,0,0,4.59,2.77,5.00,5.09,2.50
57,4.50,0,0,4.59,3.83,5.00,4.96,2.50
67,5.79,0,0,4.59,3.29,5.99,4.79,3.29
62,5.05,1,0,4.59,4.27,5.99,4.79,3.39
108,5.79,0,0,4.59,3.36,4.50,5.09,3.29
157,5.00,0,0,4.59,3.69,5.23,4.85,3.29
34,5.00,0,0,4.59,3.42,5.69,3.50,3.29
89,5.07,0,0,4.59,2.19,5.99,5.03,2.50
98,5.00,0,0,4.59,3.97,5.20,5.03,2.50
57,5.79,0,0,4.59,3.77,5.99,4.64,3.03
54,5.00,0,0,4.59,3.96,5.00,3.66,3.29
54,5.79,0,0,4.59,3.24,5.99,4.83,2.50
316,5.00,1,1,4.59,3.36,5.99,4.72,2.50
45,5.79,0,0,4.59,4.05,4.75,5.15,3.29
24,5.69,0,0,4.59,3.34,4.98,5.01,3.29
76,5.79,0,0,4.59,3.72,5.99,5.03,2.08
90,5.79,0,0,4.59,3.72,5.99,5.22,2.13
64,5.79,0,0,4.59,3.33,5.99,5.01,2.75
71,5.79,0,0,4.59,3.59,5.99,5.05,2.80
91,5.59,0,0,4.59,3.34,5.00,5.07,3.19
89,5.59,0,0,4.59,3.36,4.36,3.45,3.19
88,5.59,0,0,4.59,3.15,5.82,5.03,3.19
21,5.79,0,0,3.54,3.69,5.00,5.02,3.16
24,5.69,0,0,3.54,3.35,5.98,4.92,3.29
43,6.19,0,0,3.54,3.27,5.97,4.42,3.69
36,5.99,0,0,4.59,4.42,6.09,4.57,3.49
53,6.19,0,0,3.54,4.34,6.01,4.40,3.00
111,6.36,1,0,3.54,3.91,6.49,5.74,3.89
33,6.29,0,0,3.54,4.69,5.50,5.56,3.79
12,5.89,0,0,3.54,4.25,5.99,4.89,3.49
41,6.09,0,0,3.54,3.26,6.19,4.69,2.02
58,6.29,0,0,3.54,3.65,5.02,4.51,2.03
41,6.09,0,0,3.54,3.64,6.19,4.90,2.06
28,5.78,0,0,3.54,3.50,5.49,3.88,2.74
56,6.19,0,0,3.54,3.19,5.56,4.20,3.69
16,6.29,0,0,3.54,3.38,5.33,4.00,3.12
23,6.10,0,0,3.54,4.07,6.49,4.48,3.79
92,5.01,0,0,3.54,4.05,5.50,5.38,2.00
